FID,osmid,s,e,seg_length
4382,46481095,42430607,8261122836,8.272386562
4383,887433944,8250892565,8250885536,6.893390867
4384,888695623,8262308903,8262308876,28.99534808
4385,833665344,8119462474,3932847288,11.62915146
4386,"[1021536624, 1021536623]",8261122914,8261122908,8.460227075
4387,743358444,42452875,42446994,148.6938222
4388,888552499,8261122859,8261122830,7.225476775
4389,1035489411,9538820161,9535571880,14.68500608
4390,888552554,8261123019,8261123008,14.21236605
4391,1051750426,42428253,6224278786,9.57430365
4392,888552373,8261122244,8261122240,11.40329587
4393,1049879866,42446945,42446942,78.93844926
4394,893819997,8307463365,8307463360,70.4078998
4395,888552417,8261122408,8261122396,35.99388932
4396,814278021,42445025,42454042,274.0785111
4397,833316054,6293725833,6293725832,14.41373971
4398,476392465,4540059456,4259278553,11.57163417
4399,428567988,8268734921,7372860099,1.764306254
4400,"[978161521, 68668519]",42430292,6224278793,72.05325976
4401,888552402,8261122322,8261122133,14.2371959
4402,771759764,42453005,8122411173,8.104330116
4403,167922072,3974095818,42428287,13.25544573
4404,810614159,7579053785,3927295947,1.901096473
4405,"[888552544, 888695649]",8262309016,8261123002,260.9161733
4406,889906372,8272069116,5759126951,8.610415838
4407,385106980,3928841149,3817760031,9.200971019
4408,833665315,8119462464,7782217021,10.00040468
4409,893819992,8307463293,4870298750,38.46226184
4410,1049841322,42459098,42440456,79.86826752
4411,540356239,42446935,8133342852,11.54449382
4412,420872190,42436754,7640856883,8.651411288
4413,36836404,593984781,428219642,20.67084745
4414,496982024,3857343072,42430304,9.13773015
4415,871730345,8119542589,4234425017,12.60325792
4416,"[833665332, 833665343]",5131026400,3932847283,11.92025927
4417,381480256,3948577929,3829688391,25.36693875
4418,893819996,8307463364,8307463360,36.72554787
4419,1021569509,9421942698,8261122900,96.57309021
4420,818129170,7640871327,7640871314,63.42879555
4421,397795464,42439984,3974095826,7.726545685
4422,"[55590177, 320773393]",9140140781,698658020,32.31137519
4423,68668536,42446386,247122524,10.38104471
4424,"[134484064, 443649237]",9141029112,607932379,138.0544465
4425,717625447,1828749426,42430363,160.9438606
4426,540356239,42449928,4234425008,13.38411656
4427,822684715,7681357996,7681357993,4.103646264
4428,511924978,42459098,42446991,146.427633
4429,577830777,5538485414,5538485411,28.99206594
4430,"[109611892, 349598350, 349598351]",3827346058,3827336858,45.71811357
4431,872052113,8122411175,8122411153,7.378533872
4432,"[464902520, 464902521, 376545878]",9414461034,9413881758,135.716575
4433,487519792,4799735130,4549080328,79.27119588
4434,895394557,42446504,8288270422,12.90162757
4435,420598398,8119462436,4597668020,6.789806526
4436,"[1030139837, 420901679]",42442933,7640856879,69.93351962
4437,934479962,8660596995,8660596946,26.89907264
4438,492704750,8307416100,4846942595,24.98447679
4439,"[420908133, 420908134]",247072736,9143569898,138.5584346
4440,1021536618,9421657809,9421657808,2.558172891
4441,"[398375603, 459890316, 459890317]",4011390051,4011390052,52.15260144
4442,456447349,427845236,8261122521,72.21782546
4443,891757986,8288270390,8288270389,62.62692594
4444,46521993,4544486780,42450426,271.9658265
4445,"[420892264, 420892263]",42445037,42431560,84.98533375
4446,226041011,596775919,42456611,19.98069191
4447,495237386,247081711,247081713,12.2691524
4448,104911014,1254408233,1254408179,94.67995258
4449,889650166,8270812911,8270812903,27.92953109
4450,702647992,6598535170,6598535163,61.28310689
4451,222299276,6716668054,3839412209,102.3847376
4452,891757999,8288270423,8288270421,12.91980098
4453,36807208,8288270371,427850966,23.31540549
4454,226040994,5131059174,4274141356,10.81884493
4455,36806908,3480679963,427840965,58.72085822
4456,226040998,8482948064,8133342862,9.5594866
4457,"[495507866, 1021536492]",8261122877,3874681623,14.84367781
4458,"[833665296, 833665331]",7782217024,7782217002,11.25158345
4459,986615540,8397237737,42430277,51.4588941
4460,"[1021481785, 304580974, 304580881]",3091412475,3091412107,101.2061223
4461,46490537,427841062,8261122516,89.74570285
4462,458180186,1745991209,42438886,65.10534098
4463,"[33117933, 587038047]",370912817,42423774,273.0537279
4464,884400279,3569749101,595105531,21.94931163
4465,945305178,8751484573,8751484571,13.06280436
4466,1025734023,7903850293,42444991,7.762294086
4467,888695646,8262309019,8262309014,12.46825665
4468,934479962,8660596995,8660596967,38.70992902
4469,438385431,4625653591,42446488,7.620556554
4470,888552481,8261122798,8261122781,14.1828233
4471,1051841855,42449918,3903014640,50.59575248
4472,46481738,4601240939,8261122939,100.945738
4473,512052146,5007384490,5007384473,101.2466119
4474,871725899,8119462458,6814269854,10.86825516
4475,546143804,8119192813,5277924517,10.29771068
4476,"[808190579, 601733867]",42446363,42449550,76.20137543
4477,46491363,9307956352,593977712,69.45668662
4478,380991639,3842788778,3842775638,24.21439837
4479,458166892,42452973,42434946,78.58771263
4480,891757995,8288270411,8288270410,13.23474429
4481,884400278,6672749655,6672749654,110.0465478
4482,1027227127,42453187,3928841148,9.43515072
4483,570155061,5481886056,5481886055,17.66808178
4484,"[459891137, 459891138, 459891139]",5240026599,4556157744,57.43821845
4485,871725900,8119462455,7782217006,67.49707108
4486,226041025,42430338,6598535224,13.05328026
4487,954209251,8831647542,7248638328,10.56097382
4488,48526564,3019038963,247798313,49.05304595
4489,378363534,7964920721,7640856871,18.65618787
4490,597821266,42445310,8262309018,12.4261618
4491,1021760889,8261122242,8261122240,8.006084547
4492,396444293,8262309019,8262308989,63.14022488
4493,308322448,8780665834,8785244283,37.07570593
4494,602266745,3928841145,3875091645,13.87879098
4495,871730341,8119542588,8119542587,10.98510685
4496,810053242,7573345225,7573345224,8.31475302
4497,1020674674,9414461114,9413881894,5.762801677
4498,"[5670740, 46201628]",370924677,3829675225,113.1474526
4499,702648000,6598535214,3974095832,8.979347774
4500,134484066,4290995305,4290995304,51.65259302
4501,420872205,6298391908,4290981311,27.0705275
4502,495508541,3874681615,3874681613,13.43216935
4503,597821265,5690949869,247072735,13.65966093
4504,421853647,42453541,593840148,58.02471138
4505,36806904,247085080,247085079,11.19329531
4506,"[834785569, 834785571, 818129172]",7640871289,7640856878,14.13701578
4507,46334595,42423020,4259278549,11.80130421
4508,22916379,42434821,8262308990,13.77981727
4509,965833822,42435702,42428312,186.8187711
4510,818129148,7640871324,3817756011,6.303412384
4511,891757983,8288270384,8288270364,13.2741891
4512,5673231,42452973,42445908,151.1013275
4513,888552552,8261122837,3874681618,247.4308255
4514,464683341,8119462435,8119462467,64.84716758
4515,"[670988060, 1030123277]",42436710,42442955,79.59914461
4516,771968111,7736945406,7206738484,11.22347456
4517,889699100,8271079659,8271079658,4.655231731
4518,398400192,3817760671,3817760026,9.982657271
4519,1023136586,42440009,42440004,79.88351906
4520,420894352,8307463085,42430707,72.46700337
4521,669657398,9142742315,6271127159,9.882435275
4522,814278018,7060282622,7588050919,16.31768075
4523,"[1035187232, 1035187230, 1035187231]",9535571871,9535571843,66.82883171
4524,"[55874424, 22941786, 5673492]",701606854,2280259151,121.2137088
4525,"[1020738686, 1020738687]",9414480632,9414480629,13.93191723
4526,"[221915944, 1021258196]",8262309025,2308965783,11.70796513
4527,495276343,701607044,247122985,13.28886132
4528,46518739,3829675223,3569749141,25.88939659
4529,1021258249,9419131251,9419131248,0.822341245
4530,925103132,8585752287,8585752285,7.575012706
4531,5672151,42442943,9509176088,13.93942386
4532,460585328,42432706,42455761,80.42164025
4533,396444294,9657516446,5852207699,6.993505845
4534,"[872052106, 988956476]",9140654137,100522479,156.5888089
4535,428569470,3903014639,42429896,52.02709482
4536,228996436,2376384617,2376384613,85.1524213
4537,891757983,8288270382,8288270380,7.093525381
4538,873366710,8133342840,7782217022,128.806385
4539,46481738,9421943093,8261122902,103.8285989
4540,893820013,3874681634,3874681633,17.23313382
4541,226193937,607932382,42445392,13.26065511
4542,144158892,42445392,2054377378,16.99357264
4543,759904485,3670418746,3670415217,64.79376014
4544,833865904,2376384618,2376384616,57.49918019
4545,5669228,427804105,9143220952,66.93786211
4546,587038101,42449932,42449685,78.31722491
4547,891758003,8288270432,7903850294,13.61882606
4548,5673323,4544917699,8751484591,8.695883268
4549,398380574,3883525024,3670414979,62.16911783
4550,"[1020738672, 934409426]",8660001949,8660001947,6.726657877
4551,1022184081,4493840503,42427805,207.8565604
4552,"[989267824, 682278650]",6856689988,9143569885,91.39461376
4553,981180671,9076023712,9076023711,9.250764126
4554,760075312,9509176037,9509176022,136.0884471
4555,36806680,8318644137,8288270403,72.36863618
4556,710571392,42442960,8393007180,39.55338126
4557,495237386,6575692624,247081705,64.02906936
4558,388275230,4872623853,3874681610,16.25729035
4559,847994494,42446270,42446275,155.0290925
4560,569345537,42430363,42430367,77.94320941
4561,871730343,8119542590,7640871306,190.0858285
4562,"[420901681, 1030123274]",42442948,42434090,76.68283864
4563,888552432,8261122824,8261122507,113.4005323
4564,"[379748677, 379748678]",3830783515,2640809867,8.95298411
4565,888552532,8261122952,8261122950,18.90256529
4566,113944510,7534031008,7520530218,32.52609278
4567,891758010,8288270447,7752042640,7.580589031
4568,991939499,5130933105,42434974,13.11841464
4569,447001270,8119462485,42449308,7.651559297
4570,570150035,8660596995,8660596932,63.20632802
4571,398380572,5690487661,3670418730,7.71431216
4572,505777313,247119761,247119786,59.92423751
4573,36801165,8288270550,593839894,8.25143846
4574,420895732,7443617343,4870256103,79.13025352
4575,420906753,42440453,42445930,79.2433465
4576,893819989,8307463318,8307463315,61.25763266
4577,"[420892274, 420892269]",42440960,42445033,81.18085713
4578,"[226041033, 324118556, 324118557]",42445033,42435707,275.3032645
4579,113722984,6593121109,1289222404,29.09932351
4580,891757992,8288270402,8261122934,14.03280208
4581,597821266,6069788567,7681377428,10.64053633
4582,894927965,8318633107,8318633103,7.43559167
4583,"[1020738656, 1020738653]",9414461047,9414461046,60.61372535
4584,709814619,8224618699,6746996758,15.55018913
4585,496982023,9698661088,9413881840,122.8225352
4586,871725889,8119462509,8119462468,6.610114872
4587,362785942,3814476682,3569749145,6.959065365
4588,871735477,7640871336,7640856877,62.2993489
4589,884400283,8224618715,6746996758,6.597614055
4590,527873714,5007384473,5007384472,103.9649981
4591,495508542,3914863398,3874681613,141.6865808
4592,527874597,5131071642,4290989487,62.30702478
4593,934409427,8660001951,8262309038,211.2420312
4594,"[717634370, 714993623]",5481880260,5481839858,81.1085046
4595,910468313,7096725568,3829675225,83.79225665
4596,942444177,42434969,3817760665,50.92353426
4597,496982024,4886228960,3857343072,19.23491215
4598,388240124,4234425027,4234425024,64.12795736
4599,378363529,7964920724,3817760024,12.03626346
4600,"[1032425940, 380817542]",9512549126,3841254264,6.769321473
4601,420903239,42430664,8288270554,11.02350669
4602,945305231,8751484594,8751484592,9.183026486
4603,"[1027227129, 1027227127]",6298391901,3932847289,47.97249392
4604,113944510,7534031008,2165157811,140.5233442
4605,888552528,8261122942,8261122935,8.570285662
4606,"[706083608, 706083609]",6634486311,6634486307,6.760349474
4607,464902521,9414461034,3799572066,10.01336333
4608,822684716,7681357995,2631319575,16.35310466
4609,1051750427,42439952,9698661091,72.05802235
4610,888552524,8261122923,8261122922,7.636369975
4611,22941923,247123611,247128815,9.530118624
4612,464543615,42439960,42439955,77.10223458
4613,570153854,5481881552,5481881550,23.64701689
4614,"[1021068251, 440122868]",42430324,42430329,78.23353263
4615,702648013,8318633107,3974095830,186.4101906
4616,439768850,42445926,596775882,146.2779765
4617,194926846,6353650680,42445011,190.2899774
4618,5671160,3919341660,42443804,12.10824207
4619,542258060,9538820166,42439968,260.2639496
4620,354393802,1728266910,1728266928,43.21517821
4621,421852619,4259278554,42423020,14.7928559
4622,226040993,8815548638,42436751,56.7898379
4623,113722984,1289222435,1289222429,50.50792724
4624,988977542,4249006828,4012935769,9.566474145
4625,"[378363529, 684672989, 684672990]",7640856875,1729086997,54.28869419
4626,934479930,8660596977,8660596974,15.54154298
4627,382532143,3857366816,3857334397,12.25313012
4628,"[1035187235, 1035187230]",9535571847,9535571845,15.27458987
4629,527855922,5130933115,3946500933,13.57576308
4630,104911001,5759126989,5759126961,37.31434658
4631,35027229,42428287,3974095817,10.03594113
4632,"[194926856, 420901924]",8660596983,8262309051,64.89015596
4633,1043336433,7903850300,42445001,14.33221729
4634,871725891,8119462461,3841254269,50.18194067
4635,"[1021258230, 1021258231]",9419131211,9419131209,14.07252679
4636,"[398380568, 385108214]",3814476682,3670418747,73.97923858
4637,458166896,8133342846,42446935,7.126915725
4638,"[626739792, 626739791]",5916783970,593972687,222.7938225
4639,1035187238,9535571854,9535571850,14.24991012
4640,420872193,8119192793,42442891,7.448401868
4641,195743345,42435660,9538820161,7.472338431
4642,"[420901673, 1030139836]",9509176092,3997454660,62.71517195
4643,732254816,6856689997,6856689997,144.6389539
4644,68674961,42449683,42453986,79.05293785
4645,702543827,6597498402,6597498400,5.477836152
4646,385668565,3841254263,5227014112,135.7057351
4647,760075312,9509176057,7100317888,128.4888499
4648,584971497,247086012,247119751,65.2012905
4649,378359375,8127675295,8127675291,45.53523161
4650,1027130509,3254626250,9469550700,18.17031222
4651,496990647,42444049,42446977,79.38227426
4652,388696207,42432825,6188877020,43.39229442
4653,335935798,8119193332,42436590,13.85475795
4654,1037772010,420591231,8073701752,101.0084444
4655,989265264,3874681643,247119784,158.8759725
4656,702543829,6597498411,3974095821,11.7173765
4657,"[834353265, 834353290, 834353299]",7788529756,3977886857,17.83444215
4658,1021580388,9422038012,9422038011,2.795117981
4659,32946655,7248638334,6747028072,64.4306612
4660,949022086,8785244291,8785244288,15.17182486
4661,378359375,7640871312,42442898,15.88097844
4662,891757997,8288270413,8288270405,58.18985929
4663,527856273,5131026389,4259273043,143.703595
4664,837515834,9143569898,2208862794,11.77178162
4665,871735475,8119462492,8119462461,35.37202468
4666,420872183,4259278555,42434965,9.526049159
4667,481856150,247120150,62915516,11.3582473
4668,872814522,8271079649,8127675289,10.37824759
4669,398379299,5759126985,3670418727,6.236737972
4670,737576602,8288270416,8288270415,77.93581216
4671,496982023,6224278787,4886228959,17.42172772
4672,"[1020738665, 541448650, 1020674693]",9413881759,5235722809,44.39887996
4673,891757992,8288270401,8288270389,13.21437884
4674,893820025,8307463488,8307463485,26.74195138
4675,1001479006,8785244267,3463816117,9.452424701
4676,"[495253326, 763126559]",593854267,247119598,53.54699608
4677,"[273895448, 420904617]",42434434,8095866236,98.84586399
4678,118400729,3817760043,42442906,7.231983788
4679,381500066,9512549129,3847026391,7.398409533
4680,226040997,7206738484,7206766286,36.84740652
4681,888552361,8261122499,8261044816,63.88713638
4682,663499011,6243559673,5148088856,5.27654838
4683,22904055,1701921019,42427483,260.7378855
4684,587038081,42430308,3857366815,8.493485156
4685,"[818129155, 834785573, 834785575]",7640871324,7640871301,15.8629003
4686,818129174,7640871285,7640856865,62.27198848
